Customer ID,Age,Gender,City,City Tier,Acquisition Channel,Product Category,Product Price (INR),Discount Applied (%),Final Order Value (INR),Delivery Time (days),Return Status,Return Reason,Customer Satisfaction Score,Repeat Purchase,Number of Previous Orders
CUST0726,42,Female,Delhi,Tier 1,Instagram Ad,Bed,32323,10,29090.7,21,No,,2,No,1
CUST0727,35,Male,Delhi,Tier 1,Google Search,Bed,18414,4,17677.44,10,No,,4,Yes,3
CUST0728,46,Male,Mumbai,Tier 1,Referral,Bed,30928,26,22886.72,13,No,,3,No,0
CUST0729,40,Male,Lucknow,Tier 2,Referral,Decor,4229,19,3425.49,7,No,,5,Yes,6
CUST0730,35,Male,Jaipur,Tier 2,Referral,Bed,15012,27,10958.76,21,No,,2,No,3
CUST0731,27,Female,Mumbai,Tier 1,Influencer,Decor,6799,14,5847.14,13,No,,4,Yes,7
CUST0732,37,Male,Indore,Tier 2,Influencer,Bed,40964,10,36867.6,14,No,,4,Yes,1
CUST0733,34,Male,Jaipur,Tier 2,Referral,Bed,36514,8,33592.88,20,No,,2,Yes,3
CUST0734,33,Male,Surat,Tier 2,Google Search,Decor,9808,34,6473.28,21,No,,2,No,6
CUST0735,32,Male,Indore,Tier 2,Google Search,Bed,30704,15,26098.4,17,No,,4,Yes,7
CUST0736,46,Male,Delhi,Tier 1,Influencer,Dining Set,20402,22,15913.56,19,No,,2,No,7
CUST0737,28,Male,Surat,Tier 2,Google Search,Bed,47624,25,35718.0,19,Yes,Changed Mind,2,Yes,1
CUST0738,54,Female,Mumbai,Tier 1,Email Campaign,Dining Set,53771,8,49469.32,3,No,,4,No,0
CUST0739,20,Female,Delhi,Tier 1,Referral,Bed,32357,9,29444.87,17,No,,3,Yes,6
CUST0740,45,Male,Lucknow,Tier 2,Email Campaign,Decor,6939,36,4440.96,14,Yes,Damaged,3,No,3
CUST0741,35,Male,Jaipur,Tier 2,Google Search,Storage Unit,12053,23,9280.81,21,No,,2,No,5
CUST0742,50,Male,Delhi,Tier 1,Influencer,Sofa,35082,8,32275.44,9,No,,3,No,8
CUST0743,45,Male,Delhi,Tier 1,Email Campaign,Bed,32570,14,28010.2,8,No,,4,Yes,3
CUST0744,26,Male,Indore,Tier 2,Influencer,Sofa,57055,14,49067.3,16,No,,3,No,2
CUST0745,41,Male,Delhi,Tier 1,Email Campaign,Sofa,58097,27,42410.81,21,No,,2,No,7
CUST0746,35,Female,Bengaluru,Tier 1,Influencer,Storage Unit,8148,26,6029.52,21,No,,2,No,7
CUST0747,19,Male,Delhi,Tier 1,Instagram Ad,Decor,6392,3,6200.24,14,No,,3,No,3
CUST0748,20,Male,Mumbai,Tier 1,Influencer,Sofa,45287,34,29889.42,20,No,,2,Yes,5
CUST0749,55,Female,Mumbai,Tier 1,Instagram Ad,Decor,8986,14,7727.96,10,No,,4,Yes,9
CUST0750,41,Female,Mumbai,Tier 1,Instagram Ad,Dining Set,22893,4,21977.28,9,No,,4,Yes,2
CUST0751,24,Male,Lucknow,Tier 2,Instagram Ad,Decor,1295,5,1230.25,8,No,,4,Yes,4
CUST0752,35,Male,Lucknow,Tier 2,Instagram Ad,Decor,1906,25,1429.5,11,Yes,Wrong Product,4,Yes,9
CUST0753,41,Female,Jaipur,Tier 2,Influencer,Storage Unit,27465,8,25267.8,5,No,,4,Yes,8
CUST0754,46,Male,Delhi,Tier 1,Instagram Ad,Dining Set,33524,37,21120.12,9,Yes,Changed Mind,4,Yes,9
CUST0755,43,Female,Bengaluru,Tier 1,Email Campaign,Sofa,62861,21,49660.19,13,No,,4,Yes,3
CUST0756,48,Female,Jaipur,Tier 2,Email Campaign,Bed,39714,10,35742.6,8,Yes,Changed Mind,3,Yes,0
CUST0757,42,Female,Lucknow,Tier 2,Email Campaign,Dining Set,43457,13,37807.59,17,No,,2,Yes,0
CUST0758,29,Male,Bengaluru,Tier 1,Instagram Ad,Storage Unit,9832,29,6980.72,19,No,,3,Yes,7
CUST0759,53,Male,Mumbai,Tier 1,Instagram Ad,Bed,15256,31,10526.64,12,No,,2,Yes,1
CUST0760,34,Female,Mumbai,Tier 1,Email Campaign,Storage Unit,29947,19,24257.07,20,No,,2,Yes,2
CUST0761,41,Male,Indore,Tier 2,Influencer,Sofa,24512,15,20835.2,13,Yes,Changed Mind,3,Yes,5
CUST0762,48,Male,Mumbai,Tier 1,Influencer,Bed,45171,14,38847.06,21,No,,2,Yes,10
CUST0763,47,Male,Indore,Tier 2,Instagram Ad,Bed,19332,34,12759.12,16,No,,3,No,6
CUST0764,43,Male,Indore,Tier 2,Influencer,Decor,2578,26,1907.72,7,Yes,Damaged,4,No,0
CUST0765,26,Male,Bengaluru,Tier 1,Referral,Sofa,69232,25,51924.0,3,No,,4,No,1
CUST0766,34,Male,Jaipur,Tier 2,Referral,Dining Set,51793,7,48167.49,13,No,,4,Yes,9
CUST0767,40,Female,Indore,Tier 2,Google Search,Storage Unit,20940,18,17170.8,9,No,,4,Yes,7
CUST0768,48,Male,Delhi,Tier 1,Influencer,Dining Set,31854,32,21660.72,16,No,,2,No,10
CUST0769,29,Male,Jaipur,Tier 2,Email Campaign,Dining Set,43039,18,35291.98,19,No,,2,No,0
CUST0770,34,Male,Bengaluru,Tier 1,Google Search,Storage Unit,15226,35,9896.9,5,No,,5,Yes,9
CUST0771,49,Female,Pune,Tier 1,Email Campaign,Decor,4019,0,4019.0,21,No,,3,No,3
CUST0772,40,Female,Pune,Tier 1,Instagram Ad,Sofa,34260,3,33232.2,17,Yes,Wrong Product,2,Yes,0
CUST0773,46,Female,Bengaluru,Tier 1,Google Search,Decor,3233,30,2263.1,14,No,,3,No,2
CUST0774,40,Male,Pune,Tier 1,Instagram Ad,Bed,20901,26,15466.74,3,No,,5,Yes,5
CUST0775,46,Male,Lucknow,Tier 2,Influencer,Storage Unit,18516,36,11850.24,13,No,,3,No,9
CUST0776,31,Female,Bengaluru,Tier 1,Instagram Ad,Bed,41355,18,33911.1,16,No,,3,Yes,0
CUST0777,48,Male,Jaipur,Tier 2,Instagram Ad,Bed,24611,37,15504.93,9,No,,5,Yes,5
CUST0778,51,Male,Jaipur,Tier 2,Influencer,Storage Unit,24009,23,18486.93,12,No,,3,Yes,8
CUST0779,50,Male,Bengaluru,Tier 1,Instagram Ad,Decor,4041,32,2747.88,7,No,,4,No,1
CUST0780,22,Female,Pune,Tier 1,Google Search,Decor,5019,3,4868.43,4,No,,5,Yes,4
CUST0781,43,Male,Delhi,Tier 1,Google Search,Sofa,31136,3,30201.92,9,No,,4,No,0
CUST0782,33,Female,Indore,Tier 2,Google Search,Storage Unit,12928,8,11893.76,5,No,,4,Yes,2
CUST0783,42,Male,Indore,Tier 2,Referral,Decor,9578,33,6417.26,3,Yes,Quality Issue,5,No,1
CUST0784,42,Male,Mumbai,Tier 1,Instagram Ad,Decor,5262,19,4262.22,10,No,,4,Yes,9
CUST0785,35,Female,Delhi,Tier 1,Influencer,Dining Set,36157,19,29287.17,12,No,,3,Yes,3
CUST0786,39,Female,Surat,Tier 2,Google Search,Bed,32118,36,20555.52,15,No,,3,No,8
CUST0787,49,Male,Surat,Tier 2,Influencer,Dining Set,47732,31,32935.08,9,No,,4,Yes,10
CUST0788,21,Male,Indore,Tier 2,Influencer,Sofa,66707,19,54032.67,16,Yes,Wrong Product,4,Yes,0
CUST0789,25,Female,Jaipur,Tier 2,Google Search,Dining Set,26015,32,17690.2,18,No,,3,No,8
CUST0790,33,Female,Jaipur,Tier 2,Instagram Ad,Dining Set,31824,11,28323.36,8,No,,4,Yes,8
CUST0791,35,Female,Delhi,Tier 1,Email Campaign,Bed,29674,7,27596.82,5,No,,5,Yes,6
CUST0792,42,Female,Lucknow,Tier 2,Referral,Bed,40745,38,25261.9,18,No,,2,Yes,5
CUST0793,52,Male,Surat,Tier 2,Instagram Ad,Storage Unit,14684,15,12481.4,14,Yes,Quality Issue,4,Yes,4
CUST0794,53,Male,Indore,Tier 2,Instagram Ad,Sofa,56331,8,51824.52,11,No,,4,Yes,1
CUST0795,27,Male,Surat,Tier 2,Email Campaign,Sofa,23629,2,23156.42,7,Yes,Wrong Product,4,Yes,1
CUST0796,19,Female,Surat,Tier 2,Google Search,Bed,37113,36,23752.32,19,No,,2,No,6
CUST0797,24,Male,Jaipur,Tier 2,Email Campaign,Dining Set,32677,12,28755.76,10,Yes,Quality Issue,4,Yes,3
CUST0798,32,Male,Jaipur,Tier 2,Email Campaign,Bed,26525,24,20159.0,21,No,,2,Yes,4
CUST0799,30,Male,Surat,Tier 2,Referral,Decor,5717,7,5316.81,13,No,,3,Yes,9
CUST0800,35,Male,Bengaluru,Tier 1,Referral,Storage Unit,26594,14,22870.84,10,Yes,Quality Issue,4,Yes,2
CUST0801,32,Male,Mumbai,Tier 1,Instagram Ad,Storage Unit,20773,39,12671.53,3,No,,5,Yes,2
CUST0802,22,Male,Bengaluru,Tier 1,Referral,Dining Set,35772,25,26829.0,18,No,,3,No,3
CUST0803,27,Female,Lucknow,Tier 2,Email Campaign,Storage Unit,19750,18,16195.0,17,No,,3,No,8
CUST0804,36,Male,Lucknow,Tier 2,Email Campaign,Dining Set,47765,25,35823.75,4,No,,5,Yes,2
CUST0805,38,Female,Delhi,Tier 1,Referral,Dining Set,20768,7,19314.24,6,No,,4,No,1
CUST0806,49,Female,Bengaluru,Tier 1,Instagram Ad,Storage Unit,9095,13,7912.65,18,No,,3,No,4
CUST0807,55,Male,Delhi,Tier 1,Google Search,Bed,19979,1,19779.21,12,No,,3,Yes,8
CUST0808,25,Male,Jaipur,Tier 2,Referral,Bed,29780,17,24717.4,8,No,,4,No,1
CUST0809,46,Female,Pune,Tier 1,Instagram Ad,Decor,3758,16,3156.72,20,No,,2,Yes,8
CUST0810,30,Female,Jaipur,Tier 2,Google Search,Decor,9953,34,6568.98,12,No,,3,Yes,2
CUST0811,36,Male,Indore,Tier 2,Influencer,Storage Unit,10328,39,6300.08,9,No,,3,No,5
CUST0812,23,Male,Mumbai,Tier 1,Instagram Ad,Storage Unit,27689,2,27135.22,11,No,,4,Yes,2
CUST0813,35,Male,Pune,Tier 1,Instagram Ad,Bed,35478,23,27318.06,7,Yes,Damaged,5,Yes,10
CUST0814,35,Male,Surat,Tier 2,Google Search,Decor,4424,38,2742.88,13,No,,4,Yes,10
CUST0815,37,Female,Lucknow,Tier 2,Influencer,Sofa,20565,34,13572.9,14,No,,3,No,8
CUST0816,34,Female,Indore,Tier 2,Instagram Ad,Decor,8342,0,8342.0,5,No,,5,Yes,4
CUST0817,35,Male,Indore,Tier 2,Email Campaign,Dining Set,56137,12,49400.56,5,No,,5,Yes,2
CUST0818,54,Female,Pune,Tier 1,Google Search,Bed,46017,40,27610.2,9,No,,4,Yes,7
CUST0819,27,Female,Surat,Tier 2,Google Search,Decor,1889,30,1322.3,18,No,,3,No,8
CUST0820,19,Male,Pune,Tier 1,Email Campaign,Bed,29961,7,27863.73,13,No,,3,Yes,6
CUST0821,33,Male,Delhi,Tier 1,Referral,Storage Unit,27333,37,17219.79,13,No,,3,No,2
CUST0822,52,Female,Delhi,Tier 1,Email Campaign,Decor,5975,40,3585.0,5,No,,4,Yes,3
CUST0823,18,Male,Indore,Tier 2,Email Campaign,Bed,16995,14,14615.7,5,No,,4,Yes,6
CUST0824,32,Male,Surat,Tier 2,Instagram Ad,Bed,42126,22,32858.28,17,No,,3,Yes,10
CUST0825,37,Male,Mumbai,Tier 1,Referral,Bed,48305,22,37677.9,15,No,,3,No,0
CUST0826,37,Female,Mumbai,Tier 1,Influencer,Storage Unit,21378,0,21378.0,20,No,,2,Yes,10
CUST0827,41,Male,Jaipur,Tier 2,Google Search,Decor,9055,14,7787.3,8,No,,4,Yes,5
CUST0828,27,Male,Indore,Tier 2,Referral,Bed,19008,16,15966.72,19,No,,2,No,7
CUST0829,33,Female,Jaipur,Tier 2,Influencer,Sofa,22723,18,18632.86,9,No,,4,Yes,5
CUST0830,21,Female,Lucknow,Tier 2,Email Campaign,Dining Set,26953,6,25335.82,6,No,,4,Yes,7
CUST0831,26,Male,Pune,Tier 1,Instagram Ad,Decor,5150,28,3708.0,21,No,,1,No,10
CUST0832,49,Female,Delhi,Tier 1,Google Search,Decor,8630,4,8284.8,5,No,,5,Yes,10
CUST0833,19,Female,Jaipur,Tier 2,Referral,Decor,7204,7,6699.72,11,No,,4,Yes,10
CUST0834,28,Male,Surat,Tier 2,Instagram Ad,Dining Set,45843,22,35757.54,20,No,,2,Yes,3
CUST0835,30,Female,Delhi,Tier 1,Referral,Bed,22607,19,18311.67,15,No,,3,Yes,1
CUST0836,49,Female,Pune,Tier 1,Google Search,Sofa,63909,30,44736.3,12,No,,3,No,4
CUST0837,20,Female,Jaipur,Tier 2,Google Search,Bed,37689,36,24120.96,10,No,,3,No,8
CUST0838,48,Male,Bengaluru,Tier 1,Instagram Ad,Storage Unit,23551,25,17663.25,17,Yes,Quality Issue,3,No,2
CUST0839,21,Male,Surat,Tier 2,Instagram Ad,Storage Unit,23226,18,19045.32,14,No,,4,Yes,2
CUST0840,38,Male,Indore,Tier 2,Instagram Ad,Storage Unit,26214,22,20446.92,6,No,,5,Yes,3
CUST0841,40,Male,Delhi,Tier 1,Google Search,Dining Set,27990,15,23791.5,19,No,,2,No,10
CUST0842,34,Female,Delhi,Tier 1,Instagram Ad,Storage Unit,29326,9,26686.66,17,No,,2,No,9
CUST0843,39,Male,Delhi,Tier 1,Influencer,Storage Unit,29448,15,25030.8,6,Yes,Changed Mind,5,Yes,5
CUST0844,18,Female,Indore,Tier 2,Referral,Decor,2285,25,1713.75,13,Yes,Damaged,3,Yes,7
CUST0845,31,Female,Delhi,Tier 1,Referral,Sofa,53099,13,46196.13,10,No,,4,Yes,3
CUST0846,26,Female,Delhi,Tier 1,Referral,Bed,20741,21,16385.39,6,No,,5,Yes,2
CUST0847,51,Male,Surat,Tier 2,Influencer,Bed,43054,20,34443.2,13,No,,3,Yes,10
CUST0848,26,Male,Delhi,Tier 1,Referral,Decor,5541,4,5319.36,7,No,,4,Yes,10
CUST0849,42,Male,Delhi,Tier 1,Referral,Sofa,48393,9,44037.63,8,No,,5,Yes,5
CUST0850,51,Female,Delhi,Tier 1,Referral,Decor,3179,39,1939.19,18,No,,3,Yes,7
CUST0851,48,Male,Indore,Tier 2,Referral,Dining Set,22276,18,18266.32,4,No,,5,No,0
CUST0852,23,Male,Jaipur,Tier 2,Instagram Ad,Dining Set,57744,3,56011.68,20,No,,2,No,9
CUST0853,27,Male,Bengaluru,Tier 1,Influencer,Dining Set,38951,24,29602.76,17,No,,2,No,6
CUST0854,41,Male,Indore,Tier 2,Email Campaign,Bed,40905,36,26179.2,20,No,,2,No,9
CUST0855,34,Female,Surat,Tier 2,Instagram Ad,Dining Set,39381,34,25991.46,3,No,,5,Yes,4
CUST0856,46,Female,Lucknow,Tier 2,Influencer,Bed,16894,9,15373.54,9,No,,4,Yes,7
CUST0857,52,Male,Mumbai,Tier 1,Instagram Ad,Storage Unit,10329,18,8469.78,17,Yes,Damaged,3,Yes,9
CUST0858,38,Male,Delhi,Tier 1,Instagram Ad,Dining Set,24680,14,21224.8,8,No,,4,Yes,3
CUST0859,20,Male,Jaipur,Tier 2,Email Campaign,Decor,3303,31,2279.07,7,No,,5,Yes,5
CUST0860,43,Female,Jaipur,Tier 2,Instagram Ad,Dining Set,43378,22,33834.84,20,No,,3,Yes,9
CUST0861,31,Male,Surat,Tier 2,Email Campaign,Bed,27807,30,19464.9,14,Yes,Wrong Product,4,Yes,6
CUST0862,50,Female,Delhi,Tier 1,Email Campaign,Decor,8011,9,7290.01,21,No,,1,No,7
CUST0863,29,Male,Surat,Tier 2,Email Campaign,Bed,37159,18,30470.38,9,No,,4,Yes,9
CUST0864,29,Female,Delhi,Tier 1,Referral,Storage Unit,19825,35,12886.25,7,No,,5,Yes,4
CUST0865,39,Female,Jaipur,Tier 2,Referral,Sofa,49873,40,29923.8,15,Yes,Changed Mind,3,No,5
CUST0866,30,Female,Bengaluru,Tier 1,Google Search,Dining Set,57618,22,44942.04,12,No,,4,Yes,10
CUST0867,41,Female,Bengaluru,Tier 1,Instagram Ad,Sofa,33563,22,26179.14,5,Yes,Damaged,5,Yes,10
CUST0868,23,Male,Indore,Tier 2,Email Campaign,Decor,6492,18,5323.44,18,No,,3,Yes,7
CUST0869,44,Female,Jaipur,Tier 2,Google Search,Sofa,68817,3,66752.49,10,No,,4,Yes,4
CUST0870,31,Female,Jaipur,Tier 2,Referral,Bed,38086,5,36181.7,14,No,,3,No,7
CUST0871,41,Male,Pune,Tier 1,Influencer,Bed,30945,16,25993.8,14,Yes,Damaged,3,No,8
CUST0872,34,Female,Surat,Tier 2,Referral,Decor,3260,3,3162.2,4,No,,5,Yes,5
CUST0873,52,Male,Mumbai,Tier 1,Referral,Decor,4038,29,2866.98,17,No,,2,No,1
CUST0874,45,Female,Delhi,Tier 1,Influencer,Decor,2068,23,1592.36,21,No,,3,Yes,6
CUST0875,46,Female,Pune,Tier 1,Email Campaign,Decor,2387,6,2243.78,15,No,,3,No,10
CUST0876,54,Male,Jaipur,Tier 2,Google Search,Sofa,40012,25,30009.0,16,No,,3,Yes,6
CUST0877,25,Female,Lucknow,Tier 2,Referral,Storage Unit,11621,0,11621.0,6,No,,4,Yes,3
CUST0878,49,Female,Surat,Tier 2,Referral,Bed,41754,31,28810.26,7,No,,4,Yes,3
CUST0879,49,Female,Delhi,Tier 1,Influencer,Storage Unit,25458,4,24439.68,15,Yes,Changed Mind,3,No,5
CUST0880,42,Female,Indore,Tier 2,Email Campaign,Decor,7783,26,5759.42,17,No,,2,No,10
CUST0881,30,Male,Pune,Tier 1,Instagram Ad,Bed,28453,7,26461.29,18,No,,3,Yes,6
CUST0882,31,Male,Delhi,Tier 1,Email Campaign,Dining Set,38567,32,26225.56,18,No,,2,Yes,7
CUST0883,46,Female,Indore,Tier 2,Google Search,Decor,9422,26,6972.28,17,No,,2,No,3
CUST0884,32,Female,Indore,Tier 2,Email Campaign,Bed,18065,38,11200.3,17,Yes,Changed Mind,2,No,5
CUST0885,46,Female,Bengaluru,Tier 1,Referral,Storage Unit,13988,6,13148.72,10,No,,3,Yes,3
CUST0886,32,Male,Mumbai,Tier 1,Google Search,Storage Unit,20961,3,20332.17,3,Yes,Quality Issue,5,Yes,6
CUST0887,24,Female,Indore,Tier 2,Email Campaign,Decor,2658,5,2525.1,19,No,,3,No,0
CUST0888,29,Female,Pune,Tier 1,Email Campaign,Decor,7200,20,5760.0,20,No,,2,No,2
CUST0889,52,Male,Jaipur,Tier 2,Referral,Sofa,29705,7,27625.65,11,No,,2,Yes,4
CUST0890,50,Female,Mumbai,Tier 1,Influencer,Decor,5526,27,4033.98,16,No,,3,Yes,3
CUST0891,31,Female,Jaipur,Tier 2,Influencer,Dining Set,25971,37,16361.73,18,No,,2,Yes,10
CUST0892,26,Male,Surat,Tier 2,Instagram Ad,Sofa,26718,3,25916.46,11,No,,4,Yes,4
CUST0893,47,Female,Surat,Tier 2,Google Search,Storage Unit,15210,6,14297.4,12,No,,3,Yes,8
CUST0894,22,Male,Indore,Tier 2,Influencer,Dining Set,30529,20,24423.2,8,No,,4,Yes,10
CUST0895,22,Male,Pune,Tier 1,Referral,Sofa,49265,18,40397.3,5,Yes,Wrong Product,5,Yes,0
CUST0896,28,Male,Bengaluru,Tier 1,Instagram Ad,Storage Unit,17474,37,11008.62,6,No,,5,Yes,7
CUST0897,42,Female,Mumbai,Tier 1,Referral,Bed,22232,2,21787.36,17,No,,3,Yes,6
CUST0898,36,Female,Mumbai,Tier 1,Influencer,Bed,15329,19,12416.49,11,No,,3,Yes,6
CUST0899,49,Male,Delhi,Tier 1,Instagram Ad,Dining Set,45676,14,39281.36,16,No,,3,Yes,2
CUST0900,52,Male,Pune,Tier 1,Referral,Sofa,34610,21,27341.9,3,No,,4,Yes,5
CUST0901,26,Male,Bengaluru,Tier 1,Instagram Ad,Sofa,51194,14,44026.84,13,No,,4,Yes,4
CUST0902,31,Female,Delhi,Tier 1,Google Search,Decor,2734,0,2734.0,14,No,,3,No,4
CUST0903,25,Female,Mumbai,Tier 1,Google Search,Decor,5227,25,3920.25,18,Yes,Changed Mind,2,No,2
CUST0904,19,Male,Bengaluru,Tier 1,Google Search,Decor,8254,22,6438.12,20,Yes,Changed Mind,2,Yes,2
CUST0905,21,Female,Bengaluru,Tier 1,Email Campaign,Storage Unit,18064,27,13186.72,21,No,,2,No,0
CUST0906,34,Female,Lucknow,Tier 2,Referral,Sofa,22400,39,13664.0,3,No,,5,No,1
CUST0907,50,Female,Lucknow,Tier 2,Influencer,Storage Unit,25363,11,22573.07,5,No,,4,Yes,5
CUST0908,51,Female,Jaipur,Tier 2,Email Campaign,Decor,2626,14,2258.36,13,No,,3,Yes,7
CUST0909,53,Male,Bengaluru,Tier 1,Email Campaign,Sofa,35250,7,32782.5,9,No,,5,Yes,4
CUST0910,28,Male,Delhi,Tier 1,Referral,Storage Unit,26144,29,18562.24,14,Yes,Changed Mind,3,No,2
CUST0911,45,Male,Surat,Tier 2,Google Search,Sofa,62751,7,58358.43,10,Yes,Damaged,4,No,1
CUST0912,36,Female,Jaipur,Tier 2,Influencer,Dining Set,57743,35,37532.95,5,Yes,Quality Issue,4,Yes,4
CUST0913,47,Male,Jaipur,Tier 2,Influencer,Bed,29669,27,21658.37,12,No,,3,No,8
CUST0914,26,Male,Lucknow,Tier 2,Email Campaign,Bed,28546,21,22551.34,3,Yes,Wrong Product,4,Yes,4
CUST0915,31,Female,Lucknow,Tier 2,Google Search,Dining Set,51333,21,40553.07,14,Yes,Wrong Product,4,Yes,9
CUST0916,52,Male,Indore,Tier 2,Email Campaign,Storage Unit,18355,25,13766.25,15,Yes,Wrong Product,3,No,2
CUST0917,35,Male,Bengaluru,Tier 1,Google Search,Sofa,54319,16,45627.96,8,Yes,Quality Issue,3,No,3
CUST0918,25,Female,Jaipur,Tier 2,Influencer,Decor,3770,39,2299.7,8,No,,5,Yes,6
CUST0919,31,Female,Indore,Tier 2,Instagram Ad,Decor,2960,39,1805.6,4,No,,5,Yes,6
CUST0920,39,Female,Mumbai,Tier 1,Google Search,Storage Unit,28243,35,18357.95,9,Yes,Changed Mind,4,Yes,2
CUST0921,35,Male,Surat,Tier 2,Email Campaign,Dining Set,45452,5,43179.4,3,No,,5,Yes,7
CUST0922,47,Male,Lucknow,Tier 2,Instagram Ad,Decor,1372,39,836.92,19,No,,2,No,8
CUST0923,30,Male,Delhi,Tier 1,Instagram Ad,Storage Unit,17617,4,16912.32,21,No,,2,No,4
CUST0924,47,Male,Mumbai,Tier 1,Referral,Storage Unit,14189,7,13195.77,7,No,,4,Yes,2
CUST0925,29,Male,Delhi,Tier 1,Google Search,Sofa,24839,10,22355.1,16,No,,3,Yes,6
CUST0926,31,Male,Jaipur,Tier 2,Email Campaign,Dining Set,45897,10,41307.3,17,No,,3,Yes,9
CUST0927,51,Male,Delhi,Tier 1,Influencer,Bed,25336,14,21788.96,18,No,,2,No,3
CUST0928,19,Male,Lucknow,Tier 2,Referral,Storage Unit,29182,40,17509.2,10,No,,3,No,0
CUST0929,48,Male,Pune,Tier 1,Instagram Ad,Storage Unit,17649,13,15354.63,10,No,,3,Yes,7
CUST0930,33,Male,Jaipur,Tier 2,Referral,Storage Unit,27696,12,24372.48,21,No,,2,No,8
CUST0931,25,Male,Mumbai,Tier 1,Instagram Ad,Sofa,32941,5,31293.95,13,No,,3,No,1
CUST0932,39,Male,Delhi,Tier 1,Email Campaign,Storage Unit,28942,35,18812.3,5,No,,4,Yes,5
CUST0933,21,Female,Pune,Tier 1,Google Search,Sofa,58995,32,40116.6,18,No,,2,No,1
CUST0934,42,Male,Indore,Tier 2,Instagram Ad,Decor,8145,22,6353.1,17,Yes,Damaged,2,No,10
CUST0935,50,Male,Jaipur,Tier 2,Influencer,Bed,35133,21,27755.07,13,No,,4,No,0
CUST0936,33,Female,Pune,Tier 1,Referral,Storage Unit,17292,6,16254.48,10,No,,4,Yes,10
CUST0937,21,Male,Lucknow,Tier 2,Influencer,Storage Unit,27323,30,19126.1,16,No,,3,No,4
CUST0938,54,Female,Surat,Tier 2,Influencer,Storage Unit,22164,16,18617.76,10,No,,4,Yes,3
CUST0939,40,Male,Jaipur,Tier 2,Instagram Ad,Bed,38246,33,25624.82,8,Yes,Damaged,4,Yes,3
CUST0940,47,Female,Mumbai,Tier 1,Referral,Dining Set,55132,26,40797.68,8,No,,4,Yes,10
CUST0941,21,Female,Lucknow,Tier 2,Email Campaign,Sofa,42578,18,34913.96,21,No,,2,No,2
CUST0942,33,Female,Lucknow,Tier 2,Instagram Ad,Sofa,20947,25,15710.25,21,No,,1,No,8
CUST0943,26,Male,Indore,Tier 2,Google Search,Decor,7539,9,6860.49,3,No,,5,Yes,5
CUST0944,31,Female,Jaipur,Tier 2,Instagram Ad,Storage Unit,9049,33,6062.83,10,Yes,Wrong Product,3,No,9
CUST0945,30,Female,Jaipur,Tier 2,Referral,Sofa,53637,22,41836.86,16,No,,3,No,7
CUST0946,41,Male,Mumbai,Tier 1,Google Search,Sofa,25594,28,18427.68,7,No,,5,Yes,10
CUST0947,22,Male,Surat,Tier 2,Email Campaign,Storage Unit,18390,14,15815.4,3,No,,5,Yes,1
CUST0948,27,Female,Indore,Tier 2,Email Campaign,Decor,1443,31,995.67,21,Yes,Damaged,1,No,4
CUST0949,23,Female,Mumbai,Tier 1,Google Search,Storage Unit,26107,22,20363.46,6,Yes,Quality Issue,5,Yes,2
CUST0950,29,Male,Surat,Tier 2,Referral,Bed,20445,4,19627.2,15,No,,4,Yes,6
CUST0951,43,Female,Surat,Tier 2,Influencer,Bed,27186,23,20933.22,14,No,,4,Yes,0
CUST0952,43,Male,Mumbai,Tier 1,Google Search,Bed,43804,22,34167.12,16,No,,3,No,3
CUST0953,55,Male,Surat,Tier 2,Instagram Ad,Decor,2050,17,1701.5,10,No,,3,No,4
CUST0954,37,Male,Jaipur,Tier 2,Influencer,Decor,9961,1,9861.39,9,No,,4,No,0
CUST0955,34,Female,Jaipur,Tier 2,Referral,Storage Unit,29038,4,27876.48,19,No,,3,Yes,5
CUST0956,22,Female,Jaipur,Tier 2,Influencer,Sofa,44016,7,40934.88,3,No,,4,Yes,4
CUST0957,18,Male,Indore,Tier 2,Instagram Ad,Dining Set,36660,19,29694.6,5,Yes,Quality Issue,5,Yes,7
CUST0958,22,Male,Indore,Tier 2,Email Campaign,Sofa,61168,33,40982.56,11,No,,4,Yes,7
CUST0959,44,Female,Mumbai,Tier 1,Influencer,Bed,21655,3,21005.35,6,No,,5,Yes,8
CUST0960,53,Female,Indore,Tier 2,Referral,Storage Unit,27631,2,27078.38,16,No,,3,No,0
CUST0961,49,Male,Mumbai,Tier 1,Referral,Decor,9561,2,9369.78,21,Yes,Quality Issue,1,Yes,9
CUST0962,36,Male,Bengaluru,Tier 1,Influencer,Decor,9619,34,6348.54,6,No,,4,No,0
CUST0963,41,Male,Bengaluru,Tier 1,Influencer,Storage Unit,8730,40,5238.0,12,No,,4,Yes,6
CUST0964,39,Female,Bengaluru,Tier 1,Email Campaign,Storage Unit,8666,20,6932.8,14,No,,3,Yes,1
CUST0965,47,Male,Indore,Tier 2,Google Search,Sofa,52926,36,33872.64,16,No,,3,No,6
CUST0966,46,Male,Pune,Tier 1,Referral,Dining Set,29802,24,22649.52,10,No,,4,Yes,5
CUST0967,22,Male,Bengaluru,Tier 1,Email Campaign,Sofa,45551,16,38262.84,21,No,,1,No,9
CUST0968,33,Male,Surat,Tier 2,Influencer,Bed,17179,35,11166.35,18,No,,2,No,7
CUST0969,53,Female,Indore,Tier 2,Email Campaign,Decor,8485,9,7721.35,11,No,,4,Yes,7
